date,open,high,low,close,volume,likes,retweets,irony,offensive
2018-01-02 09:00:00,13417.21,13642.0,13417.21,13571.39,710.36049874,0.4588235294117647,0.2529411764705882,0.029411764705882353,0.13529411764705881
2018-01-02 10:00:00,13571.39,13700.2,13534.18,13650.18,395.19574709,2.5472636815920398,1.1890547263681592,0.024875621890547265,0.08955223880597014
2018-01-02 11:00:00,13687.52,13687.63,13503.65,13578.8,227.00878694,0.7454545454545455,0.2772727272727273,0.004545454545454545,0.1
2018-01-02 12:00:00,13578.8,13683.69,13519.59,13630.98,266.16942571,0.7017543859649122,0.40789473684210525,0.017543859649122806,0.13157894736842105
2018-01-02 13:00:00,13589.31,14073.74,13560.72,14010.53,1099.86308299,2.6654135338345863,0.849624060150376,0.011278195488721804,0.09398496240601503
2018-01-02 14:00:00,13978.83,14019.21,13811.0,13847.03,488.89603212,0.932475884244373,0.29260450160771706,0.00964630225080386,0.11254019292604502
2018-01-02 15:00:00,13834.05,13907.38,13647.54,13714.88,372.43108092,7.332236842105263,3.411184210526316,0.01644736842105263,0.1611842105263158
2018-01-02 16:00:00,13714.82,13931.41,13650.0,13689.09,331.44357688,2.8892508143322475,0.8045602605863192,0.013029315960912053,0.08794788273615635
2018-01-02 17:00:00,13693.65,13920.0,13645.29,13905.0,504.41107646,0.9186440677966101,0.3593220338983051,0.020338983050847456,0.08813559322033898
2018-01-02 18:00:00,13909.75,14780.26,13872.87,14596.11,2100.86362148,1.5650969529085872,0.5650969529085873,0.013850415512465374,0.10803324099722991
2018-01-02 19:00:00,14596.68,15257.53,14570.45,14815.0,1688.27734259,2.800469483568075,1.1901408450704225,0.018779342723004695,0.1056338028169014
2018-01-02 20:00:00,14836.0,15200.0,14815.0,14839.76,838.96387361,2.797752808988764,0.6432584269662921,0.014044943820224719,0.14887640449438203
2018-01-02 21:00:00,14839.76,15000.0,14700.0,14802.0,653.09599278,1.2179487179487178,0.3525641025641026,0.016025641025641024,0.16025641025641027
2018-01-02 22:00:00,14802.0,15026.19,14727.51,14787.0,412.6671473,2.1505791505791505,0.803088803088803,0.02702702702702703,0.1583011583011583
2018-01-02 23:00:00,14783.55,14914.05,14582.64,14678.94,1271.7005698,1.243801652892562,0.2809917355371901,0.008264462809917356,0.08677685950413223
2018-01-03 00:00:00,14670.96,15015.24,14574.03,14848.91,714.12022128,3.579185520361991,0.6968325791855203,0.02262443438914027,0.12217194570135746
2018-01-03 01:00:00,14800.21,14884.62,14700.68,14750.01,259.3765237,3.3073170731707315,1.2439024390243902,0.00975609756097561,0.1073170731707317
2018-01-03 02:00:00,14756.19,15045.09,14700.0,14956.6,582.51617052,1.0246305418719213,0.31527093596059114,0.009852216748768473,0.12315270935960591
2018-01-03 03:00:00,14960.74,15227.0,14839.76,14861.15,514.38204128,1.3933649289099526,0.6635071090047393,0.014218009478672985,0.0995260663507109
2018-01-03 04:00:00,14860.13,15150.0,14851.03,15072.85,190.22743502,3.0728155339805827,1.5533980582524272,0.024271844660194174,0.08737864077669903
2018-01-03 05:00:00,15072.85,15145.0,14979.01,15025.18,265.78096754,1.0434782608695652,0.4945652173913043,0.016304347826086956,0.09239130434782608
2018-01-03 06:00:00,15025.42,15385.0,15004.36,15370.0,557.28064643,1.5611111111111111,0.6944444444444444,0.005555555555555556,0.10555555555555556
2018-01-03 07:00:00,15370.0,15400.0,15209.95,15241.27,221.84007531,1.8663101604278074,1.0106951871657754,0.0053475935828877,0.0855614973262032
2018-01-03 08:00:00,15286.52,15500.0,15070.97,15075.19,718.5425017,2.032608695652174,1.4184782608695652,0.0,0.10869565217391304
2018-01-03 09:00:00,15075.04,15126.73,14767.47,14812.6,588.75892892,5.960199004975125,1.8656716417910448,0.009950248756218905,0.0845771144278607
2018-01-03 10:00:00,14839.96,14936.95,14546.28,14735.27,619.67995879,1.154228855721393,0.7014925373134329,0.0,0.11442786069651742
2018-01-03 11:00:00,14730.0,14914.05,14723.5,14914.05,397.45341225,1.0039525691699605,0.9486166007905138,0.011857707509881422,0.08300395256916997
2018-01-03 12:00:00,14907.72,14951.34,14582.74,14601.08,389.83633588,0.8745098039215686,0.5882352941176471,0.00784313725490196,0.08235294117647059
2018-01-03 13:00:00,14600.01,14988.72,14600.0,14972.99,555.46569528,1.1476014760147601,0.4612546125461255,0.033210332103321034,0.12915129151291513
2018-01-03 14:00:00,14972.99,15101.41,14843.1,14847.83,744.97832293,1.517605633802817,0.676056338028169,0.01056338028169014,0.1267605633802817
2018-01-03 15:00:00,14888.0,15133.59,14859.39,15133.59,398.2237772,3.205797101449275,1.608695652173913,0.014492753623188406,0.11884057971014493
2018-01-03 16:00:00,15126.29,15241.45,15080.21,15111.0,448.73135546,1.749185667752443,0.6384364820846905,0.03908794788273615,0.11726384364820847
2018-01-03 17:00:00,15111.0,15194.61,14873.67,14921.06,648.66172295,2.791946308724832,6.057046979865772,0.016778523489932886,0.08389261744966443
2018-01-03 18:00:00,14921.05,14985.67,14780.0,14834.3,562.11786862,1.7816455696202531,0.9272151898734177,0.00949367088607595,0.0981012658227848
2018-01-03 19:00:00,14822.12,14941.68,14751.9,14761.42,480.27230785,1.4241379310344828,0.4482758620689655,0.013793103448275862,0.11724137931034483
2018-01-03 20:00:00,14761.42,15035.0,14732.43,14999.88,542.31565486,1.1708185053380782,0.2704626334519573,0.021352313167259787,0.09608540925266904
2018-01-03 21:00:00,14948.0,15099.17,14921.0,15074.97,564.21771771,2.1350364963503647,0.8029197080291971,0.04744525547445255,0.10218978102189781
2018-01-03 22:00:00,15027.1,15074.97,14802.43,14821.57,754.5096182,1.358974358974359,0.5299145299145299,0.021367521367521368,0.1452991452991453
2018-01-03 23:00:00,14821.57,15170.52,14788.03,15155.62,555.711937,0.6899563318777293,0.18340611353711792,0.004366812227074236,0.13537117903930132
2018-01-04 00:00:00,15155.62,15180.27,15000.0,15103.97,426.14526469,0.0,0.0,0.0,0.0
2018-01-04 01:00:00,15150.67,15396.68,14963.69,15350.06,786.05103039,0.0,0.0,0.0,0.0
2018-01-04 02:00:00,15350.06,15430.27,15190.29,15250.0,644.84516422,0.0,0.0,0.0,0.0
2018-01-04 03:00:00,15250.0,15295.76,15063.76,15065.88,273.7649869,0.0,0.0,0.0,0.0
2018-01-04 04:00:00,15065.86,15076.27,14839.56,14904.59,496.56788659,0.0,0.0,0.0,0.0
2018-01-04 05:00:00,14949.9,15000.0,14802.76,14901.06,325.17249371,0.0,0.0,0.0,0.0
2018-01-04 06:00:00,14901.06,15105.99,14844.28,14850.0,499.78583261,0.0,0.0,0.0,0.0
2018-01-04 07:00:00,14850.0,14941.75,14729.02,14818.52,625.3802559,0.0,0.0,0.0,0.0
2018-01-04 08:00:00,14838.24,14900.0,14337.4,14338.36,1044.11772747,0.0,0.0,0.0,0.0
2018-01-04 09:00:00,14337.41,14546.28,14192.37,14511.09,683.7174499,0.0,0.0,0.0,0.0
2018-01-04 10:00:00,14476.46,14655.65,14400.04,14429.71,691.80711292,0.0,0.0,0.0,0.0
2018-01-04 11:00:00,14418.95,14605.0,14335.42,14567.81,334.68486805,0.6475409836065574,0.2540983606557377,0.04918032786885246,0.12295081967213115
2018-01-04 12:00:00,14566.56,14605.0,14258.6,14400.04,572.11033865,1.349624060150376,0.575187969924812,0.015037593984962405,0.10526315789473684
2018-01-04 13:00:00,14413.66,14653.78,14400.0,14575.48,566.76141877,1.530909090909091,0.6763636363636364,0.007272727272727273,0.13818181818181818
2018-01-04 14:00:00,14600.21,14765.84,14509.7,14641.1,542.79191018,2.9614035087719297,1.0491228070175438,0.017543859649122806,0.09824561403508772
2018-01-04 15:00:00,14641.01,14716.69,14500.0,14551.29,766.08318571,3.3385579937304075,1.1253918495297806,0.003134796238244514,0.10031347962382445
2018-01-04 16:00:00,14551.36,14600.0,14401.74,14522.0,652.01527623,7.858461538461539,3.163076923076923,0.015384615384615385,0.12
2018-01-04 17:00:00,14522.26,14720.0,14500.62,14716.0,471.035017,3.311953352769679,1.1982507288629738,0.008746355685131196,0.12536443148688048
2018-01-04 18:00:00,14717.47,14951.34,14710.0,14780.4,855.384054,2.5817610062893084,0.6509433962264151,0.006289308176100629,0.09433962264150944
2018-01-04 19:00:00,14781.45,15061.3,14773.67,14972.38,1018.08315598,3.1153846153846154,0.9556213017751479,0.0029585798816568047,0.11834319526627218
2018-01-04 20:00:00,15005.0,15101.41,14836.04,14850.0,1037.1300957,5.166666666666667,1.4375,0.024305555555555556,0.1111111111111111
2018-01-04 21:00:00,14855.86,15079.42,14800.0,14893.34,614.34796275,3.041958041958042,1.1258741258741258,0.013986013986013986,0.08391608391608392
2018-01-04 22:00:00,14893.34,15139.17,14816.68,15029.0,620.38237548,5.46360153256705,2.375478927203065,0.01532567049808429,0.07279693486590039
2018-01-04 23:00:00,15029.0,15200.52,14930.44,15143.67,455.85372876,2.064885496183206,0.40458015267175573,0.007633587786259542,0.09923664122137404
2018-01-05 00:00:00,15143.67,15199.98,14900.0,15057.6,317.9065312,1.8846153846153846,0.9951923076923077,0.009615384615384616,0.08173076923076923
2018-01-05 01:00:00,15045.88,15172.89,14958.04,15096.99,358.42879167,0.963265306122449,0.23265306122448978,0.012244897959183673,0.1673469387755102
2018-01-05 02:00:00,15096.99,15242.91,15063.11,15105.07,589.12416407,7.888372093023256,2.6697674418604653,0.0,0.14418604651162792
2018-01-05 03:00:00,15100.03,15136.5,14914.16,14951.06,331.5257573,2.922279792746114,0.9430051813471503,0.0051813471502590676,0.09326424870466321
2018-01-05 04:00:00,14951.06,15053.09,14810.0,14950.0,426.50304496,1.8342857142857143,0.37714285714285717,0.0,0.10285714285714286
2018-01-05 05:00:00,14958.04,15090.23,14857.2,15020.0,259.24348536,1.935672514619883,0.6783625730994152,0.011695906432748537,0.1111111111111111
2018-01-05 06:00:00,15059.06,15066.68,14914.77,14985.09,257.99314168,2.445859872611465,0.8598726114649682,0.01910828025477707,0.10828025477707007
2018-01-05 07:00:00,14976.4,14976.4,14826.57,14919.44,283.8180669,0.9246575342465754,0.5,0.0136986301369863,0.0958904109589041
2018-01-05 08:00:00,14939.0,15500.0,14921.76,15490.9,1036.28469062,1.7555555555555555,0.48518518518518516,0.022222222222222223,0.11851851851851852
2018-01-05 09:00:00,15490.04,15994.05,15490.04,15846.7,1814.00819908,0.7543103448275862,0.25,0.01293103448275862,0.09051724137931035
2018-01-05 10:00:00,15818.3,16189.0,15751.73,16028.0,965.23922819,1.3796296296296295,0.3148148148148148,0.004629629629629629,0.10185185185185185
2018-01-05 11:00:00,16028.0,16113.73,15756.22,16034.93,959.40037794,1.9535864978902953,1.1054852320675106,0.012658227848101266,0.10548523206751055
2018-01-05 12:00:00,16034.93,16035.0,15735.99,15879.87,368.75468748,1.486842105263158,0.5657894736842105,0.013157894736842105,0.12719298245614036
2018-01-05 13:00:00,15854.0,16026.0,15791.95,15995.0,427.89206727,1.471311475409836,0.3729508196721312,0.012295081967213115,0.0860655737704918
2018-01-05 14:00:00,15994.93,16100.0,15850.0,15983.02,408.49082621,2.8102766798418974,1.5454545454545454,0.007905138339920948,0.08695652173913043
2018-01-05 15:00:00,15985.0,16038.8,15896.47,15969.11,540.22919598,3.020979020979021,1.4405594405594406,0.03496503496503497,0.15384615384615385
2018-01-05 16:00:00,15981.21,16299.0,15981.21,16249.97,1155.53204998,2.3015873015873014,0.6285714285714286,0.012698412698412698,0.10158730158730159
2018-01-05 17:00:00,16250.0,16488.2,16164.25,16361.99,1126.94652054,1.4727272727272727,0.4727272727272727,0.03939393939393939,0.07878787878787878
2018-01-05 18:00:00,16363.71,16532.99,16299.17,16367.42,616.61245227,1.2924528301886793,0.4811320754716981,0.012578616352201259,0.0880503144654088
2018-01-05 19:00:00,16367.42,16486.58,16194.98,16442.0,503.38718134,1.5326086956521738,0.5398550724637681,0.0036231884057971015,0.15579710144927536
2018-01-05 20:00:00,16442.27,16563.03,16301.0,16555.04,522.33161718,8.647286821705427,6.403100775193798,0.015503875968992248,0.13565891472868216
2018-01-05 21:00:00,16563.03,16908.0,16497.04,16702.0,1194.56248248,1.2038461538461538,0.3,0.015384615384615385,0.13076923076923078
2018-01-05 22:00:00,16702.0,17200.0,16681.72,16920.0,1014.2674347,1.9745762711864407,1.0720338983050848,0.00847457627118644,0.08050847457627118
2018-01-05 23:00:00,16919.96,17100.0,16798.27,16928.0,770.43268516,2.21285140562249,1.6465863453815262,0.012048192771084338,0.0963855421686747
2018-01-06 00:00:00,16927.99,16950.19,16600.0,16939.44,649.4100995,2.772277227722772,0.698019801980198,0.01485148514851485,0.09900990099009901
2018-01-06 01:00:00,16921.02,17044.41,16843.31,17044.41,698.89383771,3.7880434782608696,1.565217391304348,0.016304347826086956,0.10326086956521739
2018-01-06 02:00:00,17047.0,17087.0,16565.0,16565.0,512.90595055,1.4974358974358974,1.1384615384615384,0.020512820512820513,0.11282051282051282
2018-01-06 03:00:00,16565.0,16750.0,16502.68,16547.81,353.45276724,2.2797619047619047,1.0297619047619047,0.017857142857142856,0.1130952380952381
2018-01-06 04:00:00,16566.68,16686.75,16398.43,16590.26,296.56564114,1.3209876543209877,0.2839506172839506,0.006172839506172839,0.08024691358024691
2018-01-06 05:00:00,16590.26,16699.9,16450.0,16612.71,418.30066046,1.0571428571428572,0.40714285714285714,0.0,0.11428571428571428
2018-01-06 06:00:00,16632.99,16668.62,16503.86,16529.6,541.63840032,0.7361111111111112,0.14583333333333334,0.013888888888888888,0.13194444444444445
2018-01-06 07:00:00,16529.0,16544.62,16316.74,16514.42,527.33605915,0.5035460992907801,0.0851063829787234,0.014184397163120567,0.11347517730496454
2018-01-06 08:00:00,16500.0,16602.15,16388.21,16419.9,304.12031794,0.8008298755186722,0.31950207468879666,0.012448132780082987,0.0995850622406639
2018-01-06 09:00:00,16390.02,16531.31,16320.0,16353.99,381.59226633,0.6319444444444444,0.2708333333333333,0.006944444444444444,0.08333333333333333
2018-01-06 10:00:00,16353.99,16692.0,16347.75,16688.0,337.11675253,6.5,20.80921052631579,0.013157894736842105,0.07236842105263158
2018-01-06 11:00:00,16688.05,16720.0,16473.0,16546.27,374.44114494,1.8571428571428572,0.7797619047619048,0.017857142857142856,0.041666666666666664
2018-01-06 12:00:00,16495.6,16566.3,16235.46,16281.12,307.49255827,0.9693251533742331,0.50920245398773,0.006134969325153374,0.08588957055214724
2018-01-06 13:00:00,16307.33,16404.75,16220.0,16281.62,653.67729629,0.9204545454545454,0.32386363636363635,0.011363636363636364,0.10227272727272728
2018-01-06 14:00:00,16281.29,16544.98,16247.99,16477.88,318.07752484,1.150259067357513,0.33678756476683935,0.02072538860103627,0.05699481865284974
2018-01-06 15:00:00,16450.98,16645.95,16447.99,16592.53,295.43139047,2.740566037735849,1.5235849056603774,0.009433962264150943,0.1320754716981132
2018-01-06 16:00:00,16592.53,16939.44,16520.0,16853.99,417.99723181,1.4018691588785046,3.7663551401869158,0.009345794392523364,0.11682242990654206
2018-01-06 17:00:00,16853.99,16904.97,16720.0,16838.53,223.68484599,2.4691943127962084,0.7393364928909952,0.009478672985781991,0.07109004739336493
2018-01-06 18:00:00,16858.17,16984.0,16680.0,16772.83,276.73079323,2.073394495412844,0.8394495412844036,0.022935779816513763,0.09174311926605505
2018-01-06 19:00:00,16759.01,16799.99,16650.0,16661.2,166.79076301,2.9901477832512313,1.9852216748768472,0.0049261083743842365,0.07881773399014778
2018-01-06 20:00:00,16710.5,16911.9,16645.95,16840.12,301.57074904,1.608695652173913,0.47342995169082125,0.014492753623188406,0.0821256038647343
2018-01-06 21:00:00,16849.17,16864.52,16751.16,16843.0,292.63706736,9.681818181818182,1.5656565656565657,0.025252525252525252,0.16161616161616163
2018-01-06 22:00:00,16864.52,17234.99,16843.0,17060.77,678.91501614,7.241758241758242,3.269230769230769,0.0,0.06593406593406594
2018-01-06 23:00:00,17071.71,17198.97,17026.64,17149.67,172.2376212,1.4444444444444444,0.42857142857142855,0.010582010582010581,0.10052910052910052
2018-01-07 00:00:00,17142.43,17149.97,16950.0,17019.44,265.34983467,1.3681318681318682,0.2967032967032967,0.02197802197802198,0.11538461538461539
2018-01-07 01:00:00,17019.44,17049.32,16880.01,17027.75,248.21430605,2.7222222222222223,0.75,0.016666666666666666,0.044444444444444446
2018-01-07 02:00:00,17019.01,17032.54,16790.0,16799.99,212.04519997,2.9044585987261144,1.5414012738853504,0.012738853503184714,0.08917197452229299
2018-01-07 03:00:00,16799.98,16843.05,16667.0,16731.61,252.50778153,2.308219178082192,0.8835616438356164,0.0273972602739726,0.0958904109589041
2018-01-07 04:00:00,16716.3,16797.79,16579.03,16634.51,240.7758822,1.837837837837838,0.5202702702702703,0.006756756756756757,0.0945945945945946
2018-01-07 05:00:00,16634.51,16882.81,16580.83,16649.4,324.2989613,1.68944099378882,0.4968944099378882,0.043478260869565216,0.14285714285714285
2018-01-07 06:00:00,16644.0,16672.0,16400.0,16425.01,279.37539485,1.589928057553957,1.1726618705035972,0.02877697841726619,0.050359712230215826
2018-01-07 07:00:00,16425.01,16761.26,16425.0,16738.99,239.08746243,0.6560509554140127,0.2229299363057325,0.01910828025477707,0.12738853503184713
2018-01-07 08:00:00,16738.99,16855.06,16730.0,16749.3,236.91321201,0.48325358851674644,0.18181818181818182,0.014354066985645933,0.1339712918660287
2018-01-07 09:00:00,16749.3,16805.82,16629.76,16640.0,220.16140277,1.49645390070922,0.7801418439716312,0.0070921985815602835,0.05673758865248227
2018-01-07 10:00:00,16640.0,16818.05,16626.83,16787.44,130.67863611,1.2465753424657535,0.678082191780822,0.0,0.10273972602739725
2018-01-07 11:00:00,16785.1,16802.6,16644.86,16660.13,226.11619518,1.7160493827160495,1.2160493827160495,0.012345679012345678,0.06172839506172839
2018-01-07 12:00:00,16660.0,16697.1,16416.56,16416.56,496.0336799,0.7314285714285714,0.3028571428571429,0.005714285714285714,0.12
2018-01-07 13:00:00,16416.56,16516.8,16311.0,16409.05,590.35112525,1.1593406593406594,0.7252747252747253,0.02197802197802198,0.08791208791208792
2018-01-07 14:00:00,16400.06,16600.0,16365.57,16511.76,275.31143589,1.9861751152073732,0.4470046082949309,0.02304147465437788,0.12903225806451613
2018-01-07 15:00:00,16511.77,16559.68,16383.41,16443.0,292.76806653,2.1120689655172415,0.853448275862069,0.008620689655172414,0.09482758620689655
2018-01-07 16:00:00,16427.63,16470.9,16074.12,16100.0,1037.3385625,5.482300884955753,3.1327433628318584,0.008849557522123894,0.11061946902654868
2018-01-07 17:00:00,16076.43,16200.0,15707.16,15850.01,826.50069921,6.625514403292181,2.403292181069959,0.01646090534979424,0.09876543209876543
2018-01-07 18:00:00,15850.01,16114.29,15717.27,16093.08,708.50701173,2.8140495867768593,0.8553719008264463,0.008264462809917356,0.09090909090909091
2018-01-07 19:00:00,16097.51,16194.98,16050.07,16111.0,293.80020421,1.9508928571428572,1.0,0.013392857142857142,0.09821428571428571
2018-01-07 20:00:00,16111.0,16190.0,15987.22,16190.0,244.74307341,3.835680751173709,0.6291079812206573,0.014084507042253521,0.11737089201877934
2018-01-07 21:00:00,16190.01,16335.58,16139.94,16174.83,260.95266167,0.9174311926605505,0.23394495412844038,0.01834862385321101,0.06422018348623854
2018-01-07 22:00:00,16174.98,16521.66,16148.06,16449.87,355.1102621,3.22,0.705,0.0,0.09
2018-01-07 23:00:00,16439.43,16449.99,16114.3,16124.02,375.8727919,2.3471502590673574,0.5077720207253886,0.015544041450777202,0.11398963730569948
2018-01-08 00:00:00,16173.98,16300.0,15954.16,15956.66,494.1375067,1.4648648648648648,0.5297297297297298,0.005405405405405406,0.08648648648648649
2018-01-08 01:00:00,15961.98,16034.22,15716.93,15895.0,467.6621569,1.5748502994011977,0.3712574850299401,0.011976047904191617,0.08982035928143713
2018-01-08 02:00:00,15895.0,16080.0,15778.76,15969.99,434.85605992,1.2916666666666667,0.4880952380952381,0.017857142857142856,0.1130952380952381
2018-01-08 03:00:00,15969.99,15970.0,15544.99,15654.83,711.95967114,1.5084745762711864,0.3163841807909605,0.01694915254237288,0.06779661016949153
2018-01-08 04:00:00,15605.3,15826.68,15553.42,15699.77,279.3622996,1.503030303030303,0.49696969696969695,0.01818181818181818,0.13333333333333333
2018-01-08 05:00:00,15690.69,15994.05,15534.11,15895.21,422.17595909,1.2515337423312884,0.37423312883435583,0.012269938650306749,0.07975460122699386
2018-01-08 06:00:00,15910.16,15974.9,15751.64,15809.99,243.27734316,1.6900584795321638,0.5964912280701754,0.029239766081871343,0.1111111111111111
2018-01-08 07:00:00,15809.99,15934.0,15764.49,15843.81,520.78320974,0.8531073446327684,0.3333333333333333,0.005649717514124294,0.15819209039548024
2018-01-08 08:00:00,15844.6,15883.9,15329.36,15479.58,716.43046299,0.6544715447154471,0.34959349593495936,0.012195121951219513,0.16666666666666666
2018-01-08 09:00:00,15440.0,15989.0,15165.0,15165.0,1117.09990593,1.0957446808510638,0.4627659574468085,0.005319148936170213,0.0851063829787234
2018-01-08 10:00:00,15164.0,15359.87,15156.0,15359.6,717.89672284,1.570048309178744,1.0048309178743962,0.014492753623188406,0.0821256038647343
2018-01-08 11:00:00,15359.26,15470.41,15311.26,15448.98,372.34669835,1.699588477366255,1.168724279835391,0.00411522633744856,0.10699588477366255
2018-01-08 12:00:00,15459.99,15483.23,15250.0,15352.73,385.91030828,1.5528455284552845,0.6422764227642277,0.024390243902439025,0.13008130081300814
2018-01-08 13:00:00,15352.72,15400.0,14620.0,14889.46,1779.18302916,1.0,0.45394736842105265,0.009868421052631578,0.12828947368421054
2018-01-08 14:00:00,14879.9,14899.27,14300.02,14372.78,1496.8419987,1.8796296296296295,0.8487654320987654,0.009259259259259259,0.09876543209876543
2018-01-08 15:00:00,14372.77,14750.0,13900.0,14500.0,2267.53444337,2.6939313984168867,0.9577836411609498,0.013192612137203167,0.09234828496042216
2018-01-08 16:00:00,14500.0,14951.34,14496.12,14841.11,669.91391373,5.283076923076923,2.76,0.027692307692307693,0.07384615384615385
2018-01-08 17:00:00,14841.11,14946.75,14546.28,14830.11,667.0035358,1.6120401337792643,0.568561872909699,0.013377926421404682,0.09364548494983277
2018-01-08 18:00:00,14864.99,15101.41,14722.25,14908.69,583.018786,1.706840390879479,0.43322475570032576,0.016286644951140065,0.12052117263843648
2018-01-08 19:00:00,14949.9,15164.72,14921.81,15101.0,453.54350698,3.402826855123675,1.2968197879858658,0.014134275618374558,0.10600706713780919
2018-01-08 20:00:00,15101.32,15151.33,14619.3,14951.34,628.06747648,4.523255813953488,8.352713178294573,0.015503875968992248,0.08914728682170543
2018-01-08 21:00:00,14949.98,15050.0,14868.5,14960.41,233.34729306,2.1368821292775664,0.8060836501901141,0.011406844106463879,0.06463878326996197
2018-01-08 22:00:00,14960.41,14982.66,14655.97,14732.88,455.38986849,1.497854077253219,0.703862660944206,0.008583690987124463,0.0944206008583691
2018-01-08 23:00:00,14732.42,15000.0,14510.0,14999.99,558.60778598,3.5945945945945947,2.1621621621621623,0.009009009009009009,0.07207207207207207
