date,open,high,low,close,volume,likes,retweets,irony,offensive
2018-02-25,9688.26,9883.41,9260.0,9590.04,11037.17695269,4.876654182272159,1.6614232209737827,0.01348314606741573,0.09363295880149813
2018-02-26,9595.99,10461.97,9376.34,10324.7,16156.80505618,1.933843291296258,0.723589001447178,0.011370684308455654,0.09530700847632831
2018-02-27,10329.99,10850.0,10150.0,10566.3,10408.47993775,3.0582732410836093,1.1736503605534983,0.014811927499512765,0.09978561683882284
2018-02-28,10572.49,11064.75,10255.07,10314.9,10490.74905816,2.9129184637502568,0.9431094680632574,0.012733620866707743,0.09858287122612445
2018-03-01,10314.99,11090.0,10223.41,10903.13,9481.66514611,1.586082910321489,0.5537225042301185,0.012690355329949238,0.10321489001692047
2018-03-02,10917.37,11175.0,10774.01,11029.99,8329.09790086,1.690081731831235,0.5893527722553568,0.015241882041086813,0.1150872542522642
2018-03-03,11032.81,11503.24,11022.85,11445.0,7786.26753951,2.228542407313357,1.1762315896394109,0.009141696292534281,0.10385982732351448
2018-03-04,11445.0,11511.0,11054.91,11463.27,6831.63070279,1.1867800329127811,0.4670872188699945,0.013165112452002194,0.09709270433351619
2018-03-05,11479.68,11688.0,11383.66,11419.24,9933.67623336,2.197192513368984,1.1740196078431373,0.02072192513368984,0.10138146167557932
2018-03-06,11417.39,11420.01,10560.19,10723.76,14734.41949313,2.2238558707807,0.7287223027541934,0.01387450817974736,0.1041623524539242
2018-03-07,10723.01,10911.78,9450.0,9913.03,26116.51184803,13.336750483558994,3.306189555125725,0.010251450676982592,0.11353965183752418
2018-03-08,9904.52,10150.0,9078.95,9285.32,22522.42746991,1.8983390034020413,0.7928757254352612,0.00980588353011807,0.10866519911947169
2018-03-09,9293.06,9420.39,8366.0,9230.0,29014.16684454,2.379535262943335,0.9145943742356298,0.0110069302894415,0.12026090501426824
2018-03-10,9228.83,9514.96,8697.0,8791.47,12886.58857926,1.9804607757363664,0.7675707203266259,0.007874015748031496,0.11665208515602217
2018-03-11,8795.04,9768.37,8450.0,9535.04,16407.54237557,2.9451594851706773,0.8284834918858421,0.009513150531617236,0.09709009513150532
2018-03-12,9535.04,9892.0,8742.07,9120.75,18751.02057959,2.7212971078001753,1.5129272567922876,0.013146362839614373,0.11503067484662577
2018-03-13,9115.24,9482.79,8830.0,9142.32,16001.47534639,1.6130749574105623,0.5930579216354344,0.014054514480408859,0.1301107325383305
2018-03-14,9152.07,9356.14,7948.0,8196.69,21191.0231358,2.05,0.7291015625,0.0083984375,0.1166015625
2018-03-15,8195.99,8425.0,7682.0,8265.05,18387.61138793,2.4800637958532694,0.8145933014354066,0.012360446570972886,0.10446570972886762
2018-03-16,8265.05,8613.06,7914.08,8258.54,16498.62433531,2.477596314907873,1.351968174204355,0.009631490787269681,0.10364321608040201
2018-03-17,8258.54,8356.4,7730.23,7860.83,12048.6688914,1.900281257990284,0.8458194835080542,0.014062899514190744,0.09665047302480184
2018-03-18,7860.83,8324.92,7325.37,8188.24,19547.36114711,3.2966226138032306,0.9848262359275575,0.00783162016642193,0.08002936857562408
2018-03-19,8205.55,8718.74,8114.17,8596.93,19396.08835883,2.0677255680564746,0.9097727774101037,0.013015662916390912,0.09905140083829693
2018-03-20,8596.79,9051.0,8313.01,8904.02,13454.8222604,2.8381247235736398,1.2494471472799646,0.011941618752764263,0.10061919504643962
2018-03-21,8904.02,9188.1,8754.83,8893.79,12100.99713332,1.657481162540366,0.8286329386437029,0.012055974165769645,0.10505920344456404
2018-03-22,8892.18,9099.59,8503.52,8704.67,12587.63392229,2.003722661703118,1.0504885993485342,0.014192647743136343,0.09353187529083294
2018-03-23,8708.52,8920.79,8265.0,8920.79,13749.78486097,1.945697796432319,0.6731374606505771,0.016789087093389297,0.10073452256033578
2018-03-24,8917.99,9020.0,8505.0,8547.0,9731.98236841,1.81284834262247,0.5934291581108829,0.01026694045174538,0.09152244059841595
2018-03-25,8541.96,8680.0,8368.63,8453.9,9155.91214778,2.64742951907131,1.3850746268656717,0.01791044776119403,0.09485903814262023
2018-03-26,8451.12,8500.0,7831.15,8149.66,17693.4153393,1.6963645673323093,0.6533538146441372,0.013312852022529442,0.09421402969790067
2018-03-27,8152.26,8211.62,7742.11,7791.7,12385.25028422,2.07400858802728,0.9555443293761051,0.01414498610760293,0.09926749179085628
2018-03-28,7791.69,8104.98,7723.03,7932.41,8437.64467971,1.8107721639656815,0.9492373689227837,0.014299332697807437,0.0927073403241182
2018-03-29,7932.41,7968.0,6914.53,7088.38,22138.11413228,1.8598425196850394,0.5489313835770528,0.011473565804274466,0.08886389201349831
2018-03-30,7086.14,7302.35,6550.0,6850.0,29101.44802706,2.871291866028708,0.8966507177033493,0.013875598086124402,0.08349282296650717
2018-03-31,6839.63,7231.73,6794.26,6928.62,11579.59705718,2.183838990687894,0.7512766596575549,0.011114448783418444,0.08741363772904777
2018-04-01,6926.5,7045.71,6427.16,6813.52,18046.94087395,2.3141975308641975,0.9700617283950618,0.012962962962962963,0.0787037037037037
2018-04-02,6816.31,7106.5,6759.96,7052.76,13624.16035566,1.8656517094017093,0.7526709401709402,0.014155982905982906,0.08974358974358974
2018-04-03,7052.75,7506.84,7001.28,7416.27,16089.54162903,3.007977354606279,1.1464230571281524,0.012352032938754504,0.0905815748841997
2018-04-04,7415.53,7430.0,6710.38,6799.95,15779.20246661,2.1278295605858855,0.8708388814913449,0.015712383488681758,0.08708388814913448
2018-04-05,6799.37,6928.7,6578.95,6771.69,11894.53597807,2.693511156706848,1.0256476019492178,0.01231084893562452,0.10618107206976148
2018-04-06,6771.3,6850.0,6510.0,6618.33,8478.41806897,1.6022372528616025,0.5772632674297606,0.01222684703433923,0.09261186264308012
2018-04-07,6627.7,7069.13,6600.99,6904.9,7683.0416526,1.6871905940594059,0.7478341584158416,0.008044554455445545,0.09653465346534654
2018-04-08,6904.21,7104.52,6894.8,7027.26,4352.69794202,2.70635146681857,0.9903161492452293,0.008829393335232128,0.09028766733124466
2018-04-09,7027.26,7175.83,6611.49,6780.1,10103.91621615,1.9449260581336052,0.918918918918919,0.012748597654258032,0.08924018357980622
2018-04-10,6782.39,6900.0,6653.21,6835.67,6480.19276418,1.8381690845422711,0.580040020010005,0.012256128064032016,0.08929464732366182
2018-04-11,6824.75,6984.92,6809.26,6940.94,5825.41064556,2.321410579345088,1.067506297229219,0.010831234256926952,0.10478589420654912
2018-04-12,6940.94,8069.34,6758.45,7923.78,19033.3803344,2.4262990455991518,0.7737009544008484,0.010180275715800637,0.10519618239660658
2018-04-13,7923.78,8239.33,7753.32,7896.92,19605.94275077,1.8629050532517561,0.6313165646952187,0.013822796283707228,0.10242465443009291
2018-04-14,7885.9,8232.14,7835.0,8000.41,8935.53071477,1.5341169724770642,0.6651376146788991,0.009174311926605505,0.09518348623853211
2018-04-15,8003.39,8417.0,8001.23,8354.22,7542.84081564,3.2785138248847927,1.2641129032258065,0.0066244239631336405,0.1016705069124424
2018-04-16,8353.43,8424.99,7905.0,8048.15,10866.60295749,2.1946632782719186,1.1344345616264295,0.012198221092757306,0.10266836086404066
2018-04-17,8054.68,8160.85,7806.81,7890.87,9277.15121538,1.7182599898836621,0.6115326251896813,0.01669195751138088,0.10824481537683359
2018-04-18,7890.87,8235.0,7870.35,8172.84,9227.20459808,2.0482466462697104,0.7413509060955519,0.01341492115791951,0.10849611673334902
2018-04-19,8172.83,8297.99,8074.44,8271.31,9436.84632763,2.2453838678328473,0.8051506316812439,0.01336248785228377,0.10932944606413994
2018-04-20,8273.0,8934.0,8216.9,8861.0,16059.62267134,2.5206896551724136,0.8559113300492611,0.011822660098522168,0.10049261083743842
2018-04-21,8865.78,9023.4,8608.0,8920.71,15336.30792743,3.174765807962529,1.2464871194379392,0.014637002341920375,0.10743559718969554
2018-04-22,8924.93,9036.52,8760.0,8789.96,9346.45175925,5.12420566146736,1.6571346042749855,0.009820912767186597,0.09676487579433853
2018-04-23,8781.7,9006.39,8771.22,8946.95,10286.1177149,2.3779337043309945,0.8903943866440842,0.01572707476409388,0.0970239535446407
2018-04-24,8942.0,9737.16,8930.0,9648.0,20460.50898304,2.1325552313463945,0.7155064610254273,0.011671529804085035,0.11233847436431847
2018-04-25,9648.36,9755.53,8751.0,8864.99,33035.90404482,2.285614849187935,0.660092807424594,0.015081206496519721,0.11160092807424594
2018-04-26,8855.07,9326.79,8647.29,9274.48,20042.96970211,1.9908972691807543,0.7029908972691807,0.01118335500650195,0.10689206762028608
2018-04-27,9277.32,9387.82,8901.09,8921.43,11375.51437547,2.551556698086261,0.8866038274778635,0.011425307055127107,0.11196800914024564
2018-04-28,8916.54,9442.34,8854.47,9345.11,15558.40230193,2.53979840111227,0.7970107751129649,0.013555787278415016,0.10114702815432743
2018-04-29,9352.97,9538.75,9180.0,9393.99,10940.71803063,1.3594536304816678,0.4252336448598131,0.01833213515456506,0.11322789360172537
2018-04-30,9396.32,9443.96,9111.0,9242.17,8085.68829456,2.0945698596705307,0.7724222086638194,0.017998779743746186,0.11409395973154363
2018-05-01,9243.51,9249.99,8815.91,9066.9,12138.2639605,2.3809938971229294,0.7271142109851787,0.013949433304272014,0.11857018308631212
2018-05-02,9066.9,9259.16,8975.23,9222.0,10575.17497792,3.410144532315244,1.2637032997000273,0.016907553858740116,0.12244341423506953
2018-05-03,9220.0,9799.99,9165.19,9732.43,11670.79957863,2.4896907216494846,0.8244845360824742,0.014175257731958763,0.10206185567010309
2018-05-04,9737.0,9784.73,9527.38,9696.57,7326.05207111,2.7365771812080535,1.2287472035794182,0.018176733780760627,0.10430648769574945
2018-05-05,9689.0,9948.98,9670.68,9823.28,7403.10502352,3.468759342301943,0.8804185351270553,0.00866965620328849,0.10612855007473841
2018-05-06,9827.04,9918.41,9375.0,9623.54,8155.5768566,2.1793080505655356,0.571523619427811,0.011976047904191617,0.10578842315369262
2018-05-07,9621.99,9634.5,9175.0,9359.52,13616.3485933,7.487836777399948,2.0491760397593515,0.011509285901124771,0.1075071933036882
2018-05-08,9356.79,9450.0,9015.0,9167.69,11418.31053651,2.2045283018867923,0.6865408805031447,0.013081761006289308,0.11849056603773585
2018-05-09,9181.52,9368.79,8974.62,9308.49,11368.83432539,3.310479375696767,1.246098104793757,0.01588628762541806,0.1020066889632107
2018-05-10,9308.49,9393.0,8987.74,9020.99,11764.9775057,2.3624161073825505,1.04586129753915,0.015659955257270694,0.11213646532438479
2018-05-11,9007.19,9018.38,8351.0,8411.42,20383.92660992,2.1512714063310847,0.7457187337830825,0.01401141670991178,0.10560456668396472
2018-05-12,8408.79,8652.8,8208.81,8481.6,15464.92940302,1.957867858282796,0.6520906479412704,0.01883179061602298,0.0973507819980849
2018-05-13,8481.72,8775.9,8335.56,8696.58,9835.22450915,2.338731443994602,0.8090418353576249,0.010121457489878543,0.09581646423751687
2018-05-14,8696.54,8900.9,8286.57,8674.36,18861.93709627,2.7098154586787913,1.1807970045466702,0.018721583311045734,0.08879379513238835
2018-05-15,8674.53,8865.0,8400.0,8474.99,12391.83198691,2.047144396551724,0.5193965517241379,0.01966594827586207,0.10290948275862069
2018-05-16,8481.99,8505.33,8100.01,8346.59,12705.12321984,1.784496537027171,0.7456046883324454,0.016515716568993075,0.10442194992008524
2018-05-17,8337.77,8500.0,7980.0,8067.03,8259.12452442,1.9492344883158743,0.6432984152565135,0.0158474348643567,0.10341122750470051
2018-05-18,8058.16,8275.1,7929.53,8248.87,7181.20388348,2.807900432900433,1.264339826839827,0.011904761904761904,0.10768398268398269
2018-05-19,8248.99,8395.0,8141.08,8231.2,3784.07576637,2.385511467054969,0.7568256279577721,0.012741172187841281,0.08846013833272662
2018-05-20,8225.55,8590.0,8170.71,8518.48,5314.99889979,3.1398945518453427,3.3033391915641475,0.01124780316344464,0.0875219683655536
2018-05-21,8518.64,8589.1,8320.0,8391.76,6126.97105348,2.367088607594937,0.8396624472573839,0.013562386980108499,0.10216998191681737
2018-05-22,8403.23,8417.65,7951.41,7984.08,9101.06078693,2.475892624446182,0.8498827208756842,0.016158457127964557,0.09017461558509252
2018-05-23,7983.98,8032.01,7435.49,7502.89,17635.90129337,1.9836754884986396,0.495424189957952,0.014345782834528815,0.1009151620084096
2018-05-24,7509.99,7733.99,7267.24,7586.88,11648.36524358,2.335526315789474,0.7255263157894737,0.02526315789473684,0.12631578947368421
2018-05-25,7579.3,7661.07,7328.13,7471.18,10088.84331121,2.60231425091352,0.991169305724726,0.013398294762484775,0.09165651644336176
2018-05-26,7459.21,7622.87,7276.04,7335.99,4043.55765023,1.8265563152213027,0.5926592299388269,0.011514933429291111,0.08708168405901404
2018-05-27,7335.99,7412.57,7213.09,7347.39,3144.45110906,4.091358024691358,1.0670194003527338,0.01763668430335097,0.0945326278659612
2018-05-28,7348.64,7445.0,7084.99,7112.5,6583.63252959,2.713407134071341,0.732779827798278,0.015067650676506766,0.1045510455104551
2018-05-29,7112.2,7537.0,7026.9,7469.45,11049.92099287,2.7568274259151657,0.778617083091226,0.01656013945380593,0.08541545613015689
2018-05-30,7469.45,7559.0,7273.89,7375.73,8940.4540053,1.6708627571384709,0.5164261590420632,0.008596868283696654,0.09579367516119128
2018-05-31,7375.64,7601.23,7330.22,7492.28,7339.00726931,2.227598566308244,0.6320191158900836,0.01762246117084827,0.0961768219832736
2018-06-01,7492.28,7620.01,7348.45,7511.6,6762.6275727,3.2842227378190256,1.1116589327146171,0.020011600928074247,0.09251740139211137
2018-06-02,7511.72,7700.0,7438.92,7642.0,4012.16875521,2.7827768014059755,0.9968365553602812,0.015114235500878734,0.08576449912126538
2018-06-03,7642.0,7790.69,7581.03,7703.67,4729.21008365,1.7471184072651065,0.558505064617534,0.011875654907439748,0.08906741180579811
2018-06-04,7712.97,7764.44,7449.68,7488.26,6990.5513527,2.268195718654434,0.7614678899082569,0.015596330275229359,0.09724770642201835
2018-06-05,7494.99,7685.0,7360.0,7617.98,9968.45508961,1.7101533121203356,0.5177899913219555,0.015620480185131617,0.11021116575065085
2018-06-06,7617.98,7695.46,7482.61,7658.57,7058.05577232,2.055587724377533,0.7015055008685582,0.021424435437174292,0.10422698320787492
2018-06-07,7658.99,7750.0,7618.99,7689.28,7545.00925066,2.0728497092133455,0.6776859504132231,0.01499846954392409,0.0970309152127334
2018-06-08,7676.41,7697.0,7542.0,7618.11,4676.55832777,1.3614609571788414,0.4675692695214106,0.012594458438287154,0.10642317380352645
2018-06-09,7618.11,7686.45,7468.31,7492.7,2713.78104511,2.793916349809886,1.1669201520912547,0.01749049429657795,0.09011406844106463
2018-06-10,7498.0,7498.0,6627.7,6781.17,14392.69540615,4.427586206896552,1.3172413793103448,0.0034482758620689655,0.05172413793103448
2018-06-11,6781.17,6919.97,6634.86,6880.61,11409.52423218,2.306122448979592,0.6678302900107411,0.013694951664876477,0.12379162191192267
2018-06-12,6880.76,6880.76,6461.42,6557.67,8827.5994997,1.946969696969697,0.536969696969697,0.012727272727272728,0.09787878787878788
2018-06-13,6557.66,6624.45,6120.0,6307.4,19190.50457858,2.677621283255086,0.7146583202921231,0.011737089201877934,0.11398017736045905
2018-06-14,6308.49,6708.1,6270.69,6646.1,14185.83821156,2.9321600908316774,0.7666761282997445,0.007947771785410162,0.11013340902639795
2018-06-15,6638.8,6666.66,6370.0,6390.6,7132.20678871,2.4234505862646567,0.8130653266331658,0.01340033500837521,0.10117252931323283
2018-06-16,6390.6,6557.81,6333.63,6487.92,3553.69972603,2.3060109289617485,0.6334594367381252,0.017234131988230348,0.12274064733081126
2018-06-17,6487.92,6575.35,6429.23,6453.41,2828.75680848,2.378815080789946,0.5843806104129264,0.013913824057450628,0.08842010771992818
2018-06-18,6451.03,6793.0,6381.25,6707.5,5940.1743975,2.5704500978473583,0.9168297455968689,0.019243313763861708,0.10208741030658838
2018-06-19,6711.3,6841.81,6660.21,6736.52,5443.67979628,2.052596975673899,0.6117685733070348,0.016765285996055226,0.09467455621301775
2018-06-20,6728.44,6809.26,6558.95,6756.58,5193.76884592,2.291861240827218,0.7398265510340227,0.021014009339559707,0.09773182121414276
2018-06-21,6756.6,6792.2,6677.85,6718.33,4837.32442832,2.1405071967100753,0.7786154900616861,0.012679917751884852,0.08122001370801919
2018-06-22,6718.33,6737.97,5940.0,6050.45,18544.14405465,3.0906914097575577,1.2382520203531877,0.016761448668063453,0.10565698892547142
2018-06-23,6055.17,6261.0,6048.54,6177.38,4585.87147205,2.6000788022064616,0.7379826635145784,0.008668242710795903,0.09850275807722617
2018-06-24,6169.91,6255.05,5780.0,6153.4,11423.59392896,2.4688549048862365,0.6669153301007087,0.007832898172323759,0.09324878776575904
2018-06-25,6153.6,6365.34,6075.01,6253.61,9689.68930701,2.7486979166666665,1.087890625,0.011393229166666666,0.09733072916666667
2018-06-26,6252.28,6277.0,6025.68,6068.0,7751.62208792,2.2034459907223325,0.730284956925116,0.016235917826375082,0.1073558648111332
2018-06-27,6073.99,6181.11,5985.0,6135.64,7446.86155074,2.7922419460881,0.744904667981591,0.022353714661406968,0.10683760683760683
2018-06-28,6135.64,6165.49,5818.14,5848.33,8878.39857291,1.7986968449931413,0.6083676268861454,0.023662551440329218,0.0929355281207133
2018-06-29,5845.2,6299.0,5774.72,6204.24,12067.37316767,2.1015625,0.6721875,0.01875,0.118125
2018-06-30,6204.01,6510.0,6190.28,6385.71,6915.08887702,2.1088617265087852,0.6760886172650878,0.013750954927425516,0.11802902979373568
2018-07-01,6385.75,6438.55,6259.34,6349.99,4160.70556721,2.2101937657961246,0.586352148272957,0.020219039595619208,0.12426284751474305
2018-07-02,6345.48,6667.57,6270.69,6612.98,8799.80247408,3.0179358086847072,0.8930144745122719,0.0144745122718691,0.12334801762114538
2018-07-03,6605.46,6666.0,6464.39,6507.99,5924.86541706,2.6801075268817205,0.6878360215053764,0.019153225806451613,0.10651881720430108
2018-07-04,6507.99,6792.28,6413.2,6584.25,6706.7340062,2.1291952363767592,0.651389390111873,0.01335258029592205,0.09996391194514616
2018-07-05,6575.62,6700.0,6445.31,6533.69,7692.21577694,2.6601590744757773,1.061822125813449,0.01193058568329718,0.10882140274765004
2018-07-06,6533.69,6636.15,6449.76,6596.53,5457.67218749,2.135479306685532,0.7729041386628935,0.019455252918287938,0.09833746020516448
2018-07-07,6604.74,6820.0,6510.0,6759.99,4842.79587112,1.7467561521252797,0.5624161073825503,0.023266219239373602,0.10111856823266219
2018-07-08,6755.46,6783.54,6674.6,6706.6,5145.84575684,1.9007400957771006,0.6277753591641271,0.01610796691336526,0.10404875925119722
2018-07-09,6706.6,6814.72,6620.0,6666.75,7165.21723333,2.935396123767426,1.0214212852771167,0.017001020061203673,0.11152669160149609
2018-07-10,6666.75,6683.9,6270.84,6299.46,9163.01977492,6.758064516129032,1.935483870967742,0.016129032258064516,0.06451612903225806
2018-07-11,6304.45,6400.0,6285.0,6380.0,6370.13680136,3.836599020293912,1.559482155353394,0.012596221133659902,0.11546536039188243
2018-07-12,6379.13,6380.0,6072.0,6243.88,7792.46685782,3.5815395840933966,1.2167092302079534,0.016052535570959505,0.09631521342575702
2018-07-13,6243.53,6337.25,6121.01,6215.59,5901.29571452,1.944841012329656,0.7391304347826086,0.013951979234263466,0.0927968851395198
2018-07-14,6208.78,6317.84,6180.0,6243.98,2584.7339623,1.9178250204415372,1.0376124284546198,0.019215044971381847,0.11324611610793131
2018-07-15,6245.99,6397.21,6227.76,6349.3,3556.29310719,1.5590586145648313,0.4946714031971581,0.017761989342806393,0.09191829484902309
2018-07-16,6353.25,6755.0,6333.63,6721.04,9404.05647649,2.332294264339152,0.6296758104738155,0.01059850374064838,0.09881546134663341
2018-07-17,6721.21,7468.31,6657.95,7310.71,12703.29651293,4.550402665926132,1.3643432379894473,0.0116634268258817,0.10802554845876146
2018-07-18,7310.71,7599.98,7239.15,7378.1,13347.87429603,3.5521642619311877,1.0249722530521643,0.009988901220865706,0.10155382907880134
2018-07-19,7384.92,7570.9,7278.84,7471.42,8803.25309749,2.701917130488559,0.9053803339517625,0.015151515151515152,0.09461966604823747
2018-07-20,7474.35,7696.88,7265.0,7330.84,9379.17143244,2.2177677998717127,0.6949967928159076,0.009300833867864015,0.09653624118024375
2018-07-21,7330.84,7458.0,7212.0,7409.92,4049.81022253,2.4438063986874488,0.8236259228876128,0.008203445447087777,0.07588187038556193
